socks5://36.255.98.177:4205,FI,Unknown
socks5://62.60.131.193:4694,FI,Unknown
socks5://62.60.131.203:4334,FI,Unknown
socks5://36.255.98.178:4201,FI,Unknown
socks5://36.255.98.160:4091,FI,Unknown
http://65.108.150.56:8443,FI,Unknown
http://65.108.104.111:443,FI,Unknown
http://65.109.40.163:8443,FI,Unknown
http://65.108.103.19:443,FI,Unknown
http://65.108.209.73:443,FI,Unknown
http://46.62.204.83:443,FI,Unknown
http://88.193.151.157:80,FI,Unknown
http://176.124.220.172:3128,FI,Unknown
http://185.79.138.225:3128,FI,Unknown
