socks5://62.60.131.180:4153,SA,Unknown
socks5://62.60.131.188:5293,SA,Unknown
socks5://62.60.131.193:4149,SA,Unknown
socks5://36.255.98.161:4045,SA,Unknown
socks5://62.60.131.191:4045,SA,Unknown
socks5://62.60.131.179:4119,SA,Unknown
socks5://36.255.98.169:4082,SA,Unknown
socks5://36.255.98.169:4092,SA,Unknown
socks5://62.60.131.180:4061,SA,Unknown
socks5://62.60.131.189:4126,SA,Unknown
socks5://36.255.98.178:4091,SA,Unknown
socks5://62.60.131.192:4126,SA,Unknown
socks5://36.255.98.181:4085,SA,Unknown
socks5://62.60.131.181:4147,SA,Unknown
socks5://36.255.98.163:4045,SA,Unknown
socks5://36.255.98.154:4070,SA,Unknown
socks5://36.255.98.167:4072,SA,Unknown
socks5://62.60.131.190:4092,SA,Unknown
socks5://36.255.98.168:4040,SA,Unknown
socks5://62.60.131.179:4116,SA,Unknown
socks5://62.60.131.178:5455,SA,Unknown
